,Unnamed: 0,text,Radnja,Rezija,Gluma,Muzika,Opsti utisak film,Opsti utisak komentar,Specijalni efekti
157,,"razumijem ja sta ti meni pokusavas da kazes,iskreno od filma nisam ocekivao nista,prvi dio nisam ni gledao i ovaj sam pogledao sasvim slucajno,nebih ni komentarisao da nisam primijetio da ste mu dali 8/10 a uzdizanju mracnog viteza 9/10 pa sam samo htio da vidim kakvi su kriterijumi kad je za samo ocjenu bolji od njega a meni je jedan od najboljih koje sam ikad gledao (a vjeruj mi pogledao sam previse filmova,zavistan sam od njih) ali shvatio sam sad da vam ocjenjivanje nije u prvom planu tako da se tu nismo najbolje razumjeli :*",None,None,None,None,None,None,None
158,,"to je OK,ali gledao sam film i najblaze mogu da kazem da je film ocajan,od price,do scenarija pa sve do glumaca i smatram da je pojavljivanje dejvida haselhofa koji odluci da im pomogne kao tek kad ga zovni mic je tuga :D,meni licno je film ocajan i ne preporucujem ga onima koji vole dobru pricu i nesto sto ce ih drzati kraj tv-a",Negative,None,Negative,None,Negative,None,None
159,,"Ne postoji univerzalni sistem ocenjivanja za sve žanrove. Film se ocenjuje prema onoma šta je želeo da postigne i koliko je uspeo u tome. Više puta sam ovo istakao na sajtu, pvestnveno ne treba da se orijentišete na ocene filmova, već na ono što piše u recenzijji i na osnovu toga procenite da li je film vredan ili ne vaše pažnje.",None,None,None,None,None,None,None
160,,Trash at it's best!,None,None,None,None,Negative,None,None
161,,"Na kraju?Prijateljski savjet:ubuduće nemoj filmove da gledaš umoran,može se desiti da ti do kraja promakne mnogo suštinskih stvari,a mozda i sam kraj,a onda je to protraćeno vrijeme zar ne :)?  Film je po meni odličan,preporučujem ga posebno onima koji vole ovaj žanr!Priča sjajna,gluma sjajna,Mark Valberg kida,od mene takođe dobija ocjenu 8.",Positive,None,Positive,None,Positive,Negative,None
162,,"Iako nije najbolji Martinov film, ipak je njime ispravljena velika nepravda i on je dobio Oskara koji mu je decenijama izmicao iz ruku. Čovek koji najbolje poznaje psihologiju italijanskih doseljenika, uz odličnu produkciju, scenario i neverovatnu glumačku ekipu. Ipak, složiću se da iako izuzetan, ovaj film ipak pati od nedostatka WOW efektra koji krasi sve njegove velike filmove. Po meni je, ipak, razlog tome što su prethodne krimi-drame Martina Skorsezea bile toliko kompleksne i fantastično ispunjene ljudskom dramom, da ovaj film ostavlja utisak ""već viđenog"".   Sve u svemu, ovaj film je za nekoliko koplja iznad 90% filmova ove tematike koji su napravljeni zadnjih desetak godina.",None,Positive,None,None,Positive,None,None
163,,"Ovo je jedan od onih filmova kod kojih nakon gledanja trejlera kažeš: Wow! A nakon pogledanog filma, reakcija je: Pih!  Iako je film scenografski, stilski i vizuelno prelep, slab je na jedno tački. Traljava režija. Neko ko debituje u režiji definitivno ne sme da se baci u ovako duboke vode. Priča je traljavo ispričana, likovi su totalno ne razrađeni a scene koje bi mogle grandioznije da izgledaju urađene su neprecizno i brzinski. Što se glume tiče ja nisam imao nekiproblem čak ni sa Kristen jer verujem da za dobru glumu ipak treba i dobra direkcija režisera. Šarliz je prelepa i fenomenalna kao u većini njenih rola. Sve u svemu ovaj film je razočarenje, ali većina letnjih filmskih hitova su takvi. Nažalost.",Negative,Negative,Neutral,None,Negative,None,Positive
164,,"Meni se film svideo cak stavise jedan od filmova uz koji sam zaista uzivao u zadnje vreme.Zaboravio si da je ovo ekranizacija bajke koja je prilagodjena blok basteru u ovom veku i kao takva ne znam kakve veze ima uopste epska avantura,ocigledno da svaka pojava krljanja sa macevima i vitezovima u filmovima novije generacije asocira na epsku avanturu.Istina,malo su ga preterali sa dodavanjem novih elemenata u prici (zar sve mora biti holivud,nazalost)ali opet film mi je zaista divan.Btw,Snezana je mlada ne mozes ocekivati da bude profi odigrano ipak je ona tek odrasla.E da a ono ogledalo,sve mislio Svarceneger ce da se stvori-hihi presao sam na primer preko toga,to mi je eto bilo cudno ostalo stvarno je lepo uradjeno",None,None,None,None,Positive,None,None
165,,"Volim ja da zagrebem,čak i kad malo nade ima;al' ovde,ič nema.Da budem iskrena prema tebi :-)) i sebi,ne vidim ja da je tu najupečatljiviji aspekt, kako preživeti i živeti, sa gubitkom bliske osobe.To što sam videla,više liči na mlaku vodu.Glumatanje.Baš kao i kad je u pitanju,karta na koju se poentira-hipokrizija.Bljutavo,patetično,a nadasve-dosadno.Od limuna i gorcine,samo slaba limunada. Trica.",None,None,None,None,Negative,None,None
166,,"Nije me ""dotakao"" film,nekako mi je bilo mnogo pateticnih scena,radnja je nekako ""razvodnjena"",nema bas neki odredjeni fokus...Ali Dzenifer nemoj da mi diras,ja je obozavam....:))...jeste da ima promasaja u izboru uloga,al ima i dobrih (""The good girl"",""Friends with money"",Horrible bosses""!!!(moj omiljeni od nje,a i sire :D)..itd,uglavnom ona mi je super pa sve i sa onim rom-com filmovima.....",Neutral,None,Positive,None,Neutral,None,None
167,,"Napokon! ....jedan sasvim obican film, bez kica, sa dovoljno doze humora i emocija.  Evropski humor je pravo osvezenje, za razliku od americkih filmova, koji se svaki sledeci otrcani klise.  Film svakako zasluzuje 8.5 ocenu na IMDB.  A po mom misljenju negativni komentari proizilaze iz toga sto su mnogi danasnji filmofili zarazeni americim pretrpanim akcijama, eksplozija i ....Ali opet pocnimo od toga sta trazite od filma?!  9/10",None,None,None,None,Positive,None,None
168,,"Evo, budući da već neko vrijeme pratim ovaj portal, a tu i tamo komentiram, htio bih samo reći da mi nije jasno otkud toliko oduševljenje. Zaista nije. Napisao sam negativnu recenziju za ovaj film još prije kojih mjesec dana, a evo sad vidim pojavljuju se i ostale. Jedan kritičar je napisao da se Omar Sy u filmu ponaša kao performing monkey, drugi je pak napisao da je film sramotan, tako da vidim da nisam sam u negodovanju oko filma, iako je većina komentara pozitivna. Ako nekog zanima, evo što sam napisao o filmu: http://www.ravnododna.com/the-intouchables-grcevi...",None,None,Negative,None,Negative,None,None
169,,"e slazem se za kadrove, bas su ih zajebali. inace film nije nista specijano ali je sasvim ok, sto da ne. naravno sve do trenutka kada okoreli kriminalac vidi svoja 2 miliona koja je ukrao i on nece da ih uzme jer mora da bira izmedju ta 2 miliona i decakovog zivota, kada se odlucio na decakov zivot ugasio sam film :)",None,None,None,None,Neutral,Positive,Negative
170,,"Ništa posebno. Klasično za filmove B produkcije! Sa kratkim i brzim kadrovima su htjeli da naprave neku tenziju i brz ritam, a u stvari promašaj. Čak sam i ja vidio nekoliko početničkih grešaka u monaži kadrova. Bezveze, početnički. Priča ispričana bezbroj puta na bezbroj načina! Jedino što je Mel tu zvijezda, al i to je slaba vajda.",Negative,None,Positive,None,Neutral,None,Negative
171,,"Dje se kriju ovakvi filmovi? Kakva vrhunska komedija! Bolje reći, kako simpatičan film! Odavno se nisam ovako opuštio i nasmijao uz filmić! Ma, savršeno! Sve na svom mjestu! Režija, scenario, gluma! Šta reći o ""starim"" bardovima, Džeku i Dajani! Nasmiju kad je najtužnije! Vrh! Kao što reče recenzija, scene za ponavljanje! Ma ne znam šta da kažem više, da se ne bih pro$eravao!  P.S. Bojane, recenzija na mjestu i daj još ovoga! :-) Poz!",Positive,Positive,Positive,None,Positive,Positive,None
172,,No problem. :),None,None,None,None,None,None,None
173,,"Molim admina da mi odgovori na komentar  moram reci da mi je film glup,ubiju glavnog glumca a ne vidi se kako su ga ubili...gde je tu logika?  dosadan je jako film,video one dilere i taj deo filma na pocetku traje pola sata  jedino ko izvlaci prosek su glumci,odlicna gluma havijera berdmana  ali opet smara film  ako mozes malo da mi pojasnis,lakse bi mi bilo...",None,None,Positive,None,Negative,None,None
174,,"Defacto spadam u ""mnoge ljude"" koji ovo genijalno delo nisu shvatili u potpunosti;ni svrhu,nit'poruku,a ne vidim ni ikakvu misteriju.Videla nisam,a jos manje osetila to uzbudljivo?! i groznicavo nadmudrivanje macke i misa,niti simbolizam,koji daleko premasuje,ono sto je prikazano na filmu. Videla sam,uglavnom,samo ravnu liniju, i ono sto je vec toliko puta vidjeno u americkom filmu.Silno bih volela da znam,sta smo to videli,a sto nismo znali?Kad sagledam sve ove silne utiske pre mene ispisane,osecam se prilicno uskracena,za svu ingenioznost ovog ostvarenja,kome ja ocito nisam dorasla..da ne kazem nesto jereticnije! Ps.Jako bih volela da znam, sta je to:'meditacija,prirode nasilja'.",None,None,None,None,Negative,None,None
175,,"Film je fantastican! Ne zelim bilo koga da omalovazim ovim i odlicna je recenzija ali moje tumacenje ovog filma brace Koen se najvise podudara sa Marijom! Dakle,nista vise nije kao pre ili ti bice sve gore i gore vreme koje dolazi a ljudi sve bahatiji i prozdrljiviji! Zaista,fantasticni spanac kao i scenario...ma sve je briljntno! 10 i od mene ...masterpiece i tacka!  P.s za one koje nisu shvatili zadnju scenu neka pogledaju jos jednom uvodni deo filma i nek se ispovezuju! Prosto...",None,None,None,None,Positive,Positive,None
176,,"Ne mogu da verujem!!!Kada sam odgledao ovaj film,bio sam odusevljen,impresioniran..Preporucio sam ga nekim ljudima,koji su zaljubljenici u filmove,a oni su se kako kazu ,,Smorili dok su ga gledali,,i samo ga pljuvai i omalovazavali...Pomislio sam da sam ja lud mozda,kad je samo mene odusevio,ali kada sam procitao tvoj tekst,bio sam odusevljen...Svaka cast na recenziji,sve je na svom mestu,film je potpuno jasan i precizan...Zaista retko,savremeno remek delo koje se mora pogledati....pozz",None,None,None,None,Positive,Positive,None
177,,"Ja po preporuci tu i tamo odgledam filmove brace Koen,i ostave odredjeni utisak na mene,najvise zbog nacina kako su snimljeni.Pojednostavljeno receno,nijesu sablonski napravljeni,ali ipak mislim da ni u jednom filmu samu ideju ne razradjuju do kraja....ostaju mi ne nejasni,vec nedovrseni....ovaj film pokusava da objasni kako se covjecanstvo za 30,40/tak godina izmjenilo,tj.izopacilo,serif ne kapira i ne prihvata zlo koje nema uzrok,sto se ne uklapa u njegovu sliku kriminala,zato se i film tako zove....ali ipak,braca su nedovrsena",None,Positive,None,None,None,None,None
178,,"Cudno da si tek sad napisao ovu recenziju, posto sam video da si napisao za skoro svaki film brace Koen.  Inace, ja bi filmu dao 9/10 posto neke stvari nisam potpuno razumeo, dok Havijer Bardema sam zgotivio ovom ulogom.  P.S. Imam preporuku za dva filma posto vidim da ih nisi za divno cudo opisivao, The Guard i Intouchables (koji me je ODUSEVIO). Ne bih sad da ih hvalim, opisujem ( to je tvoj posao:) ) ali oba filma su na svoj nacin kvalitetna.",None,None,Positive,None,Positive,None,None
179,,"Uroše, kao što sam gore istakao, film je “meditacija prirode nasilja usađena u kolektivu Američke psihe.” - pored toga on vaga na načelima morala i časti kod ljudi, koji iako u neku ruku deluju da žive pod određenim kodeksom, u datoj prilici ipak umeju da iznenade.   Moss je u filmu oslikan kao pošten, vredan lovac, koji živi po nekim moralnim načelima, ali kada se iz malo drugačijeg ugla pogleda, on je ipak taj koji je uzeo ono što njemu ne pripada.   Anton kao što sam napomenuo je više simbol, nego stvarna ličnost. Njegova persona simbolizuje svako ono delo koje ne prođe nekažnjeno, kao i samu frazu: ""biti na pogrešnom mestu u pogrešno vreme"". Njega mnogo više trebaš da posmatraš kao duha, nego kao čoveka od krvi i mesa.   Ta scena koju ističeš govori o tome kako je svako od ovih likova mogao da uradi šta je trebao i šta se uklapa u njegov opis, ali nije, baš zato što su ljudi nekada nepredvidivi i što ne postupe onako kako bi zaista trebalo.",None,None,None,None,None,None,None
180,,"Zahvaljujem se na recenziji, zaista maestralno odradjena, ali o5 ljudima kojima nije jasan film, u stvari ne film, nego neke odredjene scene(kao sto meni nisu; poslednja i scena sa havierom gde ceka u mraku, a serif nista po tom pitasnju ne radi), ovo bas i nece pomoci, ali kao sto si i sam rekao ne pises spojlere, tako da.. :-)  Hvala tebi u svakom slucaju!!  P.S. Scenu sam sto losije objasnio, da ne bi' nekom pokvario ugodjaj gledanja ovog ipak iznad svega maestralnog filma.",None,None,None,None,Positive,Positive,None
181,,"U svom domenu,lakšeg štiva,krajnje korektan film.Naprosto drag, šašav,duhovit;mada je dotakao i temu,koja nikad ne zastareva i to relativno ne-površno,a i na patetično.Ne mislim da ću biti subjektivna(zato što istu visoko cenim) kada istaknem virtuoznu glumu ,jedne,od retko karakternih američkih glumica,Meril Strip.Ta žena ima izuzetnu moć na polju ne verbalne glume,kojom potpuno i do detalja oživi ,prikaže i dokaže,lik koji tumači.Ovde je svoju moć pokazala i vrlo verbalno.Sjajan je balans,slažem se,izmedju nje i Ume Turman,koja je svoju 'partituru' iznela vrlo dobro i krajnje dopadljivo.Toplo preporučujem film.",None,None,Positive,None,Positive,None,None
182,,Tačno je da su odnosi među likovima u The Avengers razumljivi samo ljudima koji su čitali stripove. I brojni čitaoci su oduševljeni filmom... što uopšte ne znači da je film dobar jer dobar film je razumljiv i onima koji nisu imali prilike da čitaju strip (knjigu ili neki drugi literarni predložak).,None,None,None,None,Negative,None,None
183,,pero brate moj imas pivo od mene..to je ono sto ja pricam ljudima sve vreme..ne mozes sve da skontas samo zato sto si seo u stolicu i gledas film..ima tu mnoooogo vise pozadine a i btw stripovi koji su izlazili specijalno da priblize filmska izdanja publici i usput objasnjavali lore Marvel univerzuma..,None,None,None,None,None,None,None
184,,"Aaaaaaaaaaaaaaa Battleship ! :D  Recenzija nije loša , čak je dobra. A što se tiče Battleshipa ... Battleship je apsurd apsurda . Toliko rupa u filmu ima da je to strašno . Dok sam ga gledao u bioskopu , imao sam onaj osećaj , stidim se dok gledam i slušam .   Predlažem da uradite recenziju Battleshipa , da se malo ismejem . :)",None,None,None,None,Negative,Positive,None
185,,"Meni se jedino kraj filma nije svideo, pocevsi od njihovoh putovanja(koje previse dogu traje iz razloga sto ne dobijam ono sto zelim da vidim na tom mestu, vec je fora mnogo pre otvaranja kutije provaljenja) do mesta gde ih vodi kevin, otvaranja kutije(provaljena fora) i glume pita kada sazna sta je u kutiji...Pre svega toga.. 10/10!",None,None,None,None,None,None,None
186,,"Prvo, potpuno se slažem sa onim da se vrati onaj stari Finčer, koji nam je dao jedan od ovih dragulja, koji ostaju u istoriji civilizacije, dok je neba i Zemlje! Remek djelo, šta reći više! Reditelj, glumci, scenario, atmosfera, ma nemam reči! Aleluja!  Samo me strah da nije to tada bio maximum i sad je kriva u opadanju! Nadam se da nije tako! Treba nam još ovoga!  Ne sećam se da sam poslije ovog filma i gledao nešto od Finčera. Bio je Zodijak, ali je kritika bila slaba, tako da sam preskočio! A o Društvenoj mreži da ne pričam, to tek nisam ni planirao!",Positive,Positive,Positive,None,Positive,None,None
